Gas,NFR/CRF Group,Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Activity Data,1A2gvii,NRMM: Waste,Gas oil,TJ (net),6022.308346,5882.202888,5832.153938,5809.455453,5848.242599,5841.880722,5815.017694,5800.367341,5807.888966,5812.826977,5819.79726,5821.88221,5822.289514,5822.578382,5990.908271,5933.410288,5999.179931,6083.845384,6003.710913,5570.110314,5592.043823,5387.116711,5501.042373,5077.64091,5003.106153,5138.887007,5967.632434,6071.245051,6083.850297,6248.342024,6248.36033,6494.795798,6615.012027
Activity Data,1A2gviii,Other industrial combustion,Burning oil,TJ (net),19008.43019,21817.85406,21843.14774,23103.82766,23487.60688,26774.44894,31254.95096,32647.87659,3745.292003,6261.951946,6594.194123,8453.77019,6693.667947,6666.83401,7900.810257,7408.166831,7809.233622,7612.000292,7484.044473,7650.824844,7818.122532,6902.754613,7039.861104,8260.361046,8000.111969,7823.971348,7293.771585,8805.407761,9469.726629,13393.91729,17451.70579,9170.247217,9133.924409
Activity Data,1A2gviii,Other industrial combustion,Coal,TJ (net),39592.75474,40321.75964,51257.16111,23045.54953,16497.55094,24702.21053,7642.052281,10410.53416,7532.796591,12041.81452,13446.89586,9355.193789,9656.602312,10731.04119,9332.882679,11992.22853,12511.84308,7974.513004,14510.02805,18299.20478,25783.98629,22739.65391,28232.3198,41567.87085,38527.84856,28926.54952,26286.8224,21416.98268,20828.38144,16570.06528,12740.94267,10378.6211,8360.111533
Activity Data,1A2gviii,Other industrial combustion,Coke oven gas,TJ (net),1681.56,1360.8,1296,861.84,842.4,511.92,673.92,712.8,375.84,404.606279,1104.166295,2345.98469,1047.197521,822.9101077,1057.9005,962.9685,828.9297,916.0209,869.5836,943.1316,840.8124,846.4176,839.8728,762.1452,732.402,4.5036,4.5036,4.5036,4.5036,4.5036,4.5036,4.5036,4.5036
Activity Data,1A2gviii,Other industrial combustion,Colliery methane,TJ (net),1519.56,1234.44,1208.52,732.24,100.44,657.72,648,648,583.2,486,388.8,340.2,291.6,243,210.6,178.2,152.28,129.6,110.16,93.96,81,68.04,58.32,48.6,41.31,35.1216,29.8404,25.3692,21.5784,18.3384,15.5844,13.2516,11.2428
Activity Data,1A2gviii,Other industrial combustion,Fuel oil,TJ (net),68128.36007,104230.7422,100356.0876,79001.66217,64398.9266,47029.86415,39937.97783,17694.47224,14515.97654,4531.247559,3433.689517,13623.87918,2869.094373,4077.526038,11607.30577,23183.94074,12395.59487,13860.91461,8032.105691,10367.54976,16145.58018,6593.65829,1772.053529,542.7220487,4925.231811,4546.647313,7380.498934,11079.16649,7515.446444,3162.789857,4678.308274,5219.809792,7449.329118
Activity Data,1A2gviii,Other industrial combustion,Gas oil,TJ (net),46104.07599,51352.26611,46774.92635,47756.92257,44428.28719,41357.95105,43843.21112,35997.61051,47871.72603,44735.9392,51529.70554,37415.41853,10422.18784,14559.06272,7469.1405,12057.35368,6775.146362,4262.459063,2166.606786,1858.92662,2315.980562,1599.720059,1718.402935,2116.316145,2351.119361,2720.14759,2381.29865,2442.67424,2875.806139,2298.254915,2060.545898,2826.248582,3380.216336
Activity Data,1A2gviii,Other industrial combustion,LPG,TJ (net),25060.25447,29269.71902,24688.53899,26623.1769,29764.17218,31579.70737,36250.94029,32842.11772,30986.55829,31210.77085,29430.53051,29674.79955,25820.96231,38379.68017,34973.74538,36132.72626,38438.73918,38556.30052,29515.89069,29151.44408,28535.46473,31753.23017,20084.45489,11832.99445,25316.66679,34095.16103,24417.09155,24797.0825,26834.72789,35391.46542,31899.12078,33788.8223,35934.76282
Activity Data,1A2gviii,Other industrial combustion,Natural gas,TJ (net),221246.3708,236115.0846,181944.496,148256.0752,144236.6869,122967.1862,146447.5218,171606.4491,189364.4089,195395.1431,226275.2253,216684.6697,195698.3722,191679.196,181683.6663,188861.2318,187397.3549,172658.0379,166594.4657,138830.7516,144859.0948,142054.3427,129666.4352,132676.8356,128765.8907,146395.7623,145661.9498,143476.3935,159053.6042,148609.4209,138509.7839,158547.5942,164676.6705
Activity Data,1A2gviii,Other industrial combustion,SSF,TJ (net),1835.9168,602.4102,602.4102,946.6446,1979.3478,1807.2306,1520.3686,1936.42395,1341.6774,910.32895,1054.318854,1424.717602,936.7538348,620.9004312,482.6340184,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Activity Data,1A2gviii,Other industrial combustion,Wood,TJ (net),15826.27992,15826.27992,15826.27992,15826.27992,30425.22932,33293.67988,33789.69254,25806.57637,29206.58905,24582.70824,16991.87215,15056.91132,15056.91132,15056.91132,15056.91132,6225.719782,6481.369491,5875.467044,12791.35763,12974.42323,10946.71966,12054.9243,12114.4931,12358.88649,12504.27183,12486.93072,12502.893,12577.753,12417.773,12352.223,12012.52409,12001.5419,11999.583
Activity Data,1A2gviii,Other industrial combustion,Biomass,TJ (net),2174.860159,2137.473763,2090.473515,2032.200098,1951.173897,1829.999303,1625.228639,1215.166908,541.8407503,1382.501082,1687.54754,1476.218222,3449.877214,5678.280077,8172.510358,7409.531066,8596.813148,5723.579064,3597.692747,6147.75948,9444.481437,10151.21648,8619.051366,10824.28596,17447.11396,23893.69641,25789.03655,33389.66374,41422.70568,42751.25861,61256.46716,67525.47699,67337.61957
Activity Data,1A2gviii,Autogenerators,Natural gas,TJ (net),9125.919889,9673.828423,9145.043447,13527.76973,13323.03259,44390.29393,49887.67495,58177.10149,75280.73424,79764.46916,90805.04037,70933.00682,79374.92129,73584.6261,73643.00236,74963.82249,63268.03234,61561.95032,49932.27664,42596.68772,43398.18457,41795.41171,41710.45962,40834.35245,36854.65603,33899.16559,35720.66735,41233.06407,42458.55322,41314.33224,37060.72807,36101.17366,30937.35004
Activity Data,1A2gviii,Autogenerators,Biogas,TJ (net),1.1429964,4.9529844,6.8579784,6.4769796,5.3339832,3.0479904,3.0479904,1.904994,-,-,-,-,-,115.8236352,110.489652,99.8216856,143.6365476,187.4514096,251.8402068,543.3042888,1467.988376,2963.789665,6180.943532,8910.418936,12777.93775,18552.35557,26963.28508,32887.81642,34958.1639,27968.74091,28069.70559,31081.12011,32159.72771
Activity Data,1A2gviii,Industrial engines,Lubricants,TJ (net),19341.59944,16984.02973,17801.05968,18289.66968,17410.25383,21503.78524,20347.51156,20595.8367,18464.9993,17361.15641,18303.13903,19991.42592,19079.85989,20000.94223,22141.61891,15990.99604,16664.27982,15196.45654,11629.21834,12106.21707,13732.46959,10106.45115,8040.816342,8996.713629,12099.37663,10948.83477,10854.99393,11053.16442,9261.144461,8809.717204,6150.842849,6233.184483,5552.110694
Activity Data,1A2gviii,Autogeneration - exported to grid,Natural gas,TJ (net),3450.804888,3335.119712,3480.428325,7391.190832,7244.94961,16588.94734,16629.22498,19392.36716,18469.48685,20706.33766,27578.69691,27654.64201,23329.52967,37010.5917,29313.97973,23336.42818,24015.49475,34238.80258,34475.91259,39279.36252,33984.33732,32762.17047,35538.98649,28411.62929,25052.74485,27155.26071,28012.43589,30227.59087,30889.69312,32900.00384,28795.42508,30734.81658,30396.04298
Activity Data,1A2gviii,Other industrial combustion,Biogas,TJ (net),-,-,-,-,-,-,-,-,-,-,-,-,-,7.46E-15,1.19E-12,2.01E-10,3.73E-08,4.81E-06,0.000476438,0.035097807,1.198494135,15.14650231,94.81215883,284.5825841,592.5285138,860.2952904,1363.975704,1626.483877,1704.588631,1292.728928,1293.490926,1494.277294,1426.459507
Activity Data,1A2gviii,Other industrial combustion,Liquid bio-fuels,TJ (net),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,388.6206187,3095.6615,3791.90362,3031.671617,1856.511505
Activity Data,1A2gviii,Autogenerators,Liquid bio-fuels,TJ (net),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1022.308104,1069.315211,1093.462337,1105.938352,1074.144636
Activity Data,1A2gviii,Mechanical Engineering (combustion),Biomass,TJ (net),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.136586393,1.136586393,1.136586393
Activity Data,1A3ai(i),Aircraft - international take off and landing,Aviation spirit,TJ (net),7.048729522,5.586202037,8.437677619,14.15656817,10.67501658,6.253800594,3.876369114,5.585701654,9.810957918,11.52734337,4.921300681,2.16546837,9.401970228,3.079306684,2.389249235,1.731468728,1.301523584,1.956933764,2.048688242,1.727681234,0.836474203,0.868079537,0.883316133,0.811468954,0.739612412,0.584464668,0.8128584,0.321703899,0.061258139,0.091016581,-,0.010398822,0.000311807
Activity Data,1A3ai(i),Aircraft - international take off and landing,Aviation turbine fuel,TJ (net),18271.67209,18101.85331,20017.77362,21795.48632,21819.53959,23174.06291,24118.26079,25456.70658,28361.52404,31020.40541,34017.13753,33191.91191,32889.24257,33930.37896,36687.99231,39303.83066,39551.03312,39338.88079,35563.48635,33152.4151,31614.04041,32826.31797,31883.17502,32645.20695,33038.3361,33581.2163,34574.29983,37431.09754,37672.32999,37150.41256,14355.84795,13423.90863,29081.05247
Activity Data,1A3ai(i),Aircraft engines,Lubricants,TJ (net),127.8079258,119.8872687,121.6473327,126.7182657,125.5547151,125.2647684,121.8413866,116.5802077,73.56573426,73.87726131,70.53232767,110.8581844,105.0267517,114.9479438,118.6158156,158.9562231,197.1852136,184.9388138,163.8911721,122.5459216,162.8832,162.8346668,162.8684696,203.4995166,40.74961818,40.76108398,81.44503252,121.9726817,122.1410884,122.255304,122.1779021,122.7326953,122.0244109
Activity Data,1A3ai(i),Aircraft between UK and CDs - TOL,Aviation spirit,TJ (net),4.263827411,4.253504454,3.818697036,5.442175222,3.050083448,2.581375749,3.368531083,3.727164864,4.278537993,3.276400066,2.308278739,2.132355935,3.105013069,3.896006119,4.810914758,5.432498451,5.644099041,3.151656908,3.158102873,2.149487997,1.494126837,1.499494779,1.616367739,1.950124453,1.785659301,1.004769532,3.949133663,0.475545533,0.234096478,0.467365075,0.020364732,-,-
Activity Data,1A3ai(i),Aircraft between UK and CDs - TOL,Aviation turbine fuel,TJ (net),390.2793849,361.9252422,356.3553228,367.647892,351.278877,365.7763705,388.17894,438.881489,489.7106241,426.3895461,498.1790564,503.8989668,549.4540032,582.0077381,668.3925513,646.3764639,595.3476316,626.8790226,639.4404518,577.0873707,633.410967,608.5172815,572.2248989,480.5150389,487.7968134,455.7322371,392.266809,391.3810314,373.7495823,401.6375297,124.2980075,191.6580513,297.4505901
Activity Data,1A3ai(i),Aircraft between UK and Gibraltar - TOL,Aviation turbine fuel,TJ (net),49.72260192,43.50228989,43.90531055,49.37472264,43.6456974,38.87692628,33.34285356,30.85123338,32.57949373,32.33988061,36.21728274,37.47066758,41.24066159,44.77983159,52.73804704,57.03744514,52.5131277,43.55557961,52.74354648,47.29173388,40.58591432,49.8051354,46.76072096,49.44664346,52.61494695,52.81387142,66.88214213,66.69564,47.99194838,55.35963897,21.93567224,36.45876783,50.14367772
Activity Data,1A3ai(i),Aircraft between UK and other OTs (excl Gib. and Bermuda) - TOL,Aviation turbine fuel,TJ (net),8.006710444,4.891440444,6.452485528,11.14599026,7.360726604,7.156742899,4.725640479,4.7419944,9.56718036,0.989696118,4.929808643,11.98641126,11.74292183,11.6740988,12.02143167,12.24075756,11.73084704,11.48987918,11.26973848,11.69392019,12.45493563,3.464859863,-,0.108229958,0.01502413,0.050076817,0.08394123,0.181899059,-,0.086475669,1.920683287,2.711818177,4.254535056
Activity Data,1A3ai(i),Aircraft between UK and Bermuda - TOL,Aviation turbine fuel,TJ (net),30.56677112,23.85560324,12.2150113,17.03971897,17.17834451,19.3268224,22.40571117,18.27939869,20.76903987,21.26233835,24.11583513,22.08323588,25.57326264,23.92644309,28.32153977,32.1901495,40.38851786,44.50884299,42.07921098,41.6069908,37.82096362,37.03216393,35.98509175,35.99041195,34.90262378,34.11108426,36.61441189,37.94330083,37.32674659,37.07222792,14.77547765,14.2475944,22.2530439
Activity Data,1A3ai(i),Aircraft between UK and Gibraltar - TOL,Aviation spirit,TJ (net),-,0.158555998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Activity Data,1A3ai(i),Aircraft - international take off and landing,Sustainable Aviation Fuel (SAF) - bio based,TJ (net),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.74839057,269.9155853
Activity Data,1A3ai(i),Aircraft between UK and CDs - TOL,Sustainable Aviation Fuel (SAF) - bio based,TJ (net),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.610334401,2.760785573
Activity Data,1A3ai(i),Aircraft between UK and Gibraltar - TOL,Sustainable Aviation Fuel (SAF) - bio based,TJ (net),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11610282,0.465408194
Activity Data,1A3ai(i),Aircraft between UK and other OTs (excl Gib. and Bermuda) - TOL,Sustainable Aviation Fuel (SAF) - bio based,TJ (net),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.008635776,0.039488437
Activity Data,1A3ai(i),Aircraft between UK and Bermuda - TOL,Sustainable Aviation Fuel (SAF) - bio based,TJ (net),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.045371415,0.206541471
Activity Data,1A3aii(i),Aircraft - domestic take off and landing,Aviation spirit,TJ (net),929.1978588,888.7026118,1009.025672,935.3235848,1095.018937,1114.022904,1259.368792,1483.763623,1426.178244,1789.929787,2157.243203,2440.308466,1984.415629,1872.929209,2056.621358,2067.61285,1780.252805,1248.440826,1120.866954,800.438532,838.8014076,825.0643338,694.2897535,607.2893766,723.0281603,458.8072163,495.403714,496.9949371,443.4677029,332.7011385,78.63487313,478.6523154,573.1999169
Activity Data,1A3aii(i),Aircraft - domestic take off and landing,Aviation turbine fuel,TJ (net),5691.919558,5567.41037,5525.098819,5517.391502,5025.416381,5289.260831,6012.858841,6098.575521,6535.383109,7337.759629,7813.773551,8036.461581,8095.649507,8316.096784,8761.112339,9710.860189,9327.352139,8851.026179,8241.81985,7251.069816,6784.341617,6422.922277,6094.598309,6303.377487,5777.695794,5877.733558,5499.984548,5924.436115,5572.106495,5300.006968,2168.219225,2698.320854,4432.060194
Activity Data,1A3aii(i),Aircraft - domestic take off and landing,Sustainable Aviation Fuel (SAF) - bio based,TJ (net),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.59279342,41.13613572
Activity Data,1A3bi,Road transport - cars - rural driving,Petrol,TJ (net),317778.4761,313746.9764,319516.8339,307316.0053,299510.2017,289470.7322,296017.8773,295321.3729,287739.5461,290196.2181,284333.1474,280988.2225,284688.6109,276080.203,273670.2441,264883.8246,257608.4148,249313.6415,237332.9653,224134.3101,209523.063,199733.5733,189200.1061,180937.8272,176579.4351,170904.6941,172168.1645,171699.967,169091.0254,172692.8716,129644.9951,142494.5115,154537.2173
Activity Data,1A3bi,Road transport - cars - rural driving,DERV,TJ (net),13450.88189,15265.29305,19534.97727,24987.97099,33513.23568,39806.60388,46221.68747,51585.3675,54607.37331,58635.56822,61830.93594,66839.85328,76056.15503,84079.39043,93507.34264,103576.9081,114022.4287,123087.6439,130786.6319,133769.0545,139130.985,147065.5679,153131.3364,158509.1217,170022.9068,182056.2192,192231.1832,196132.1181,193622.8972,186203.039,137275.3463,152334.3181,150447.696
Activity Data,1A3bi,Road transport - cars - urban driving,Petrol,TJ (net),417112.8881,412103.2459,413924.3546,420267.8471,402902.5267,387566.5311,390668.1999,384569.8235,377992.3519,383151.7822,375844.1435,368652.6436,368603.6237,349876.4864,338536.6919,324345.4451,308948.4664,298262.8681,284726.764,267143.0588,245722.0745,237335.9662,225463.5745,213490.639,212608.8813,209688.7208,204337.219,198064.1602,192441.0918,194295.319,155000.0942,169503.1799,178789.5931
Activity Data,1A3bi,Road transport - cars - urban driving,DERV,TJ (net),20177.79617,22621.71486,28367.71766,36084.35652,45539.46027,52336.27755,58695.10467,63646.62805,66990.32714,71474.1514,74633.74901,79062.8116,87613.81589,93993.09833,101199.2558,110246.1141,118461.1855,127059.2951,130373.3193,134139.2002,138061.9554,145174.6794,152049.0527,157163.7889,160560.6398,163475.1637,169431.2727,173752.4648,170226.3554,161381.1344,123071.1412,133630.767,130189.1698
Activity Data,1A3bi,Road transport - cars - motorway driving,Petrol,TJ (net),112365.1699,109190.7711,110664.9054,110365.129,107789.2733,105929.6404,110963.6142,112999.2685,113794.9976,115582.3504,113570.2651,113405.8918,113133.67,107515.0795,106721.9135,102026.6048,97699.37296,93458.45079,88528.23449,85744.21412,79751.5263,75402.73761,70753.74358,66309.74236,64152.96409,62182.51666,61668.16333,60831.10319,60412.96147,63166.91308,45967.57074,55363.48199,64619.09613
Activity Data,1A3bi,Road transport - cars - motorway driving,DERV,TJ (net),6400.963653,7051.643866,8941.57075,11989.76824,16288.14999,19819.63225,23621.63043,26907.04182,29438.41818,31810.98091,33617.54202,36691.66922,41295.27408,45148.73205,50820.91867,56363.78441,61984.24387,67124.84777,69849.44366,70362.27861,71541.30198,77645.98338,82359.00568,86259.76164,89612.72885,94178.97286,96891.02468,97058.34549,94148.97529,90245.67958,56983.36864,61367.66135,64953.05661
Activity Data,1A3bi,Road transport - cars - cold start,Petrol,TJ (net),108197.0512,111565.9533,111256.4902,111968.194,105499.6927,101145.8253,108077.1782,102287.6747,101747.1705,102571.5435,102266.2964,102726.4665,100459.9948,97010.45771,95252.19109,92329.07701,87677.68003,84696.94657,82432.86121,77857.88187,76040.41104,67489.9768,66642.52283,63939.77069,59578.3172,59532.67707,59074.40405,57324.80686,56296.96304,57404.89642,43223.74257,49044.15333,51300.48054
Activity Data,1A3bi,Road transport - cars - cold start,DERV,TJ (net),3507.406844,4151.337185,5170.236892,6750.210089,8553.222213,9954.879888,12073.68093,12532.48834,13412.29398,14235.40678,15149.31402,16558.95267,17934.91653,19660.15418,21558.84027,23826.6854,25615.02933,27640.61969,29657.38471,30241.53955,33058.86177,32038.08366,35139.55338,36781.8402,36037.80337,38824.87912,40596.14955,40757.47464,40180.89198,38537.29426,27454.47285,30838.2966,29513.30923
Activity Data,1A3bi,Road transport - all vehicles LPG use,LPG,TJ (net),-,-,-,-,-,-,45.66340512,91.3165311,183.9656,367.9312,1011.8108,2458.378373,3955.102379,4784.828064,5115.954335,5527.528464,5791.533063,5469.746552,5719.511811,4926.400774,4892.38973,4523.198113,4274.807767,4319.81931,4044.83937,3768.520934,3260.028214,3106.70364,3031.910063,2894.454098,2663.354347,2740.335303,2788.252462
Activity Data,1A3bii,Road transport - LGVs - rural driving,Petrol,TJ (net),32247.79464,31394.35598,29727.48218,27977.53838,25826.69334,23144.0806,22429.85286,21011.09469,19220.80769,17051.31994,14694.64092,12647.93023,10994.09347,9493.091673,8365.292307,7394.330879,6424.773738,6004.046263,5500.726078,4845.953463,4425.274123,4021.253068,3758.125275,3449.217291,3323.932332,3182.628695,3145.993272,3040.221329,2912.384327,2870.828335,2466.712569,2650.899862,2758.891204
Activity Data,1A3bii,Road transport - LGVs - rural driving,DERV,TJ (net),19453.86028,22461.87822,25364.21525,28020.386,32606.88099,34763.00786,38632.75789,42700.15358,46106.64479,48436.92555,50675.60365,53450.63589,56559.5743,59792.77479,62388.3371,65040.9761,67648.90654,72422.10775,69771.52912,69645.15663,71761.97347,72063.89858,74856.38439,75841.05922,81021.6753,86771.45629,96130.22041,98365.2524,99417.90089,97589.87647,87749.12745,100636.1397,102107.1839
Activity Data,1A3bii,Road transport - LGVs - urban driving,Petrol,TJ (net),48366.59325,46897.7514,43202.71277,39339.87908,36168.38535,32200.93748,30016.96484,27693.86297,24621.67711,22175.16499,18916.0565,16027.75767,13888.68736,12155.17974,10714.7349,9322.704181,7998.728449,7144.520884,6477.826401,5595.535306,5093.161962,4702.237821,4272.394526,3893.288796,3772.120612,3494.594571,3274.408362,3069.031444,2836.966119,2489.417541,2220.029352,2281.17594,2240.547043
Activity Data,1A3bii,Road transport - LGVs - urban driving,DERV,TJ (net),24810.77519,28526.07596,31331.54534,33527.02992,38874.00615,41218.6511,44124.58966,48070.68417,50498.10959,53912.11795,55899.72702,58006.86739,60994.16077,65493.93758,68563.57065,70551.56149,72447.70171,74185.22736,69769.36207,68616.77466,70962.80665,72238.69933,72728.58856,72384.00485,75948.7161,78113.23749,81701.72478,81301.40991,80131.69397,77290.40368,70788.26669,77228.34921,74661.34781
Activity Data,1A3bii,Road transport - LGVs - motorway driving,Petrol,TJ (net),10358.75542,9469.556661,9224.1049,9514.55176,8872.085842,8362.741329,8323.659899,7924.274186,7138.990396,6230.770583,5489.197137,4746.476917,4090.77885,3502.620054,3194.404885,2808.054922,2499.923408,2250.524731,2021.937275,1797.343087,1599.872632,1521.141265,1454.697188,1387.375188,1325.031395,1272.254491,1220.296055,1199.049509,1161.771295,1164.513702,1034.348081,1152.999251,1229.490915
Activity Data,1A3bii,Road transport - LGVs - motorway driving,DERV,TJ (net),7473.553175,8100.996548,9408.236784,11386.37705,13379.15935,14993.02467,17110.87602,19208.12448,20412.98627,21081.57528,22516.77845,23817.27545,24805.16113,26058.47087,28217.2023,29333.9352,31193.27428,32260.2871,30479.65358,30676.70251,30917.50011,32297.57553,33955.96523,35320.95974,36840.10952,39051.70233,41556.28552,42871.26506,43394.09566,42976.68517,39724.81457,47018.24413,48676.33848
Activity Data,1A3bii,Road transport - LGVs - cold start,Petrol,TJ (net),11606.37219,11722.00326,10821.80441,10262.45132,9221.009127,8226.453053,8233.842022,7272.760618,6608.090504,5856.720161,5116.815915,4462.215593,3771.912403,3308.723342,2942.082637,2607.593232,2247.698579,2065.48873,1937.346198,1687.709174,1613.841929,1388.372712,1365.308254,1303.070022,1221.422016,1222.22579,1183.07697,1104.869155,1032.393848,970.3581302,825.4570671,891.0690844,874.1940454
Activity Data,1A3bii,Road transport - LGVs - cold start,DERV,TJ (net),4526.638395,5454.499465,6004.010202,6730.811423,7598.127833,8076.085687,9373.352957,9685.065076,10380.21865,10835.00818,11478.45353,12252.77782,12439.7831,13314.20595,13958.51846,14533.22366,14879.78518,15572.04254,15226.14273,15092.85862,16450.4979,15278.93128,16457.78997,16796.55736,16603.75558,17986.70972,19416.3426,19425.05219,19547.59844,19162.81076,17127.31774,19971.20594,19240.22204
Activity Data,1A3bii,Road transport - all vehicles biofuels use,Biodiesel,TJ (net),-,-,-,-,-,-,-,-,-,-,-,-,89.97842315,644.3004964,694.6659365,1087.56957,5590.774653,11481.61903,29333.94714,34565.71436,34711.35437,30622.56199,20991.96103,25339.19382,31580.45867,22171.94065,23395.9716,23074.53166,37720.01995,52844.37118,52428.90459,40957.89781,48256.04636
Activity Data,1A3bii,Road transport - all vehicles biofuels use,Bio-MTBE,TJ (net),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,568.4653926,384.7918276,-,103.9299587,102.0137234,-,-,159.1476875,64.2205832,27.73217234,-
Activity Data,1A3biii,Road transport - buses and coaches - rural driving,DERV,TJ (net),20658.51649,17907.13211,16882.29539,16967.56497,17013.66984,17249.34629,17510.56504,17434.45983,16296.924,16816.47017,16662.20942,16338.72273,17250.10025,16971.04645,15258.54155,14405.32596,14846.76651,15546.50533,13987.44644,14145.03012,14073.70788,12852.87209,12706.4444,12608.57854,12729.86371,12194.09686,11392.70065,11332.8093,10645.59827,9862.03552,7218.381969,8265.872781,8425.046383
Activity Data,1A3biii,Road transport - HGV articulated - rural driving,DERV,TJ (net),59350.19726,58088.34377,59262.08587,57627.35517,60338.35646,60475.77077,62293.73469,63009.62563,62062.64807,61762.29818,60923.53608,60725.44478,62887.34917,63162.77933,63786.42927,63745.51158,64917.36143,66159.07791,61947.07598,56812.33207,57461.53978,55975.74397,55410.39512,55218.92504,55793.63564,58843.50869,60936.89175,62895.29822,64173.97151,62658.2508,59152.91821,65862.05451,62751.61308
Activity Data,1A3biii,Road transport - HGV rigid - rural driving,DERV,TJ (net),62225.89553,59071.05149,59453.69006,56427.60585,57947.88398,56756.45058,56418.69671,55712.1413,54324.7009,53962.65624,52827.71499,52450.85844,54578.73884,55526.98952,55081.28727,56130.74485,55961.61221,57437.23373,52393.21258,47714.35986,48450.30462,46881.06093,45795.52619,45411.23899,45594.39005,47106.61326,49018.67003,48540.85246,46322.8547,44029.21252,40159.16038,43736.3029,41329.23994
Activity Data,1A3biii,Road transport - buses and coaches - urban driving,DERV,TJ (net),44073.88553,48686.5736,48490.26557,48877.46537,49785.80987,51012.90513,51556.73954,51594.00724,49603.75579,48698.04643,45169.91745,43724.29991,42827.13015,44722.51254,43187.94502,42994.44448,42556.22365,43352.63871,37992.76231,37758.84009,38742.60318,35841.87837,36669.69556,34449.79026,33923.52498,32547.5099,32002.86886,29617.89844,27811.18507,25813.71065,18381.68127,20421.82949,22028.33164
Activity Data,1A3biii,Road transport - HGV articulated - urban driving,DERV,TJ (net),20982.2465,19692.01539,17891.93226,19292.15665,20158.02685,19655.1711,19855.47875,19735.5157,18610.61767,17921.93822,17100.65192,16713.40902,17110.03815,17496.25677,17623.3101,16856.81816,16246.12752,15305.80734,13764.90825,12747.07958,12560.54737,12534.82184,11979.19477,11836.37604,11999.71517,12477.62615,12981.52862,13469.24342,14002.27481,13771.98661,12823.33548,13953.92889,13430.62797
Activity Data,1A3biii,Road transport - HGV rigid - urban driving,DERV,TJ (net),52902.9001,49782.40213,50581.0349,44043.00325,43400.73954,40712.31043,41698.95062,39731.88069,38262.92539,37069.51361,37087.86835,37715.00134,38319.81849,39954.38103,39248.14748,39479.58703,38262.01522,36879.11762,33567.0001,30294.71018,30284.76519,29388.50736,28631.69486,27721.14518,28463.50234,27711.4293,26691.74822,25064.97584,23886.38341,22572.11601,21934.3787,24040.34653,22665.59884
Activity Data,1A3biii,Road transport - buses and coaches - motorway driving,DERV,TJ (net),6400.333002,5656.264073,5977.349651,5305.967719,5528.250185,5421.780458,5567.136917,5704.44276,5968.589903,5219.497738,4953.02684,4785.518047,4469.377458,4261.59179,4222.976496,4207.736834,4940.630814,4113.624157,3808.522079,3634.317802,3866.528753,3733.331272,3542.356898,3563.899338,3406.212556,3269.14428,3067.715466,2975.776664,3007.347417,2877.308315,1134.409215,1192.836228,1761.824196
Activity Data,1A3biii,Road transport - HGV articulated - motorway driving,DERV,TJ (net),58953.70948,55498.38088,54201.55191,66642.9535,70133.11491,71467.80906,76512.99322,79712.04416,78142.95906,80530.85273,81556.84721,81513.13486,82759.40517,82030.26386,87234.03316,86604.62844,86935.15098,88230.83567,81124.53449,74543.06124,77893.07835,77324.01754,78452.49676,80193.97498,82610.4426,86528.94582,88600.4137,89650.73023,90135.14787,88084.88104,87176.87205,95419.96423,89596.25542
Activity Data,1A3biii,Road transport - HGV rigid - motorway driving,DERV,TJ (net),31105.78903,27541.1593,27425.20129,28342.79811,29615.04449,29607.10996,30577.11087,30817.32029,31065.69041,30884.59809,30079.07261,30031.16402,30209.09949,30253.05468,30669.76945,30410.23626,30333.94911,30208.97227,28982.93122,27339.10639,28371.66451,26413.92847,24625.4447,24247.42161,25292.31563,27479.66966,28397.76122,28691.16121,28657.01927,27666.93734,24992.16355,27634.0598,25851.91995
